GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	isEAE_ceoff	isEAE_ELBO_gain	isEAE_pval	isEAE_FDR
ENSMUSG00000003680	1883	522	6.431e-02	3.592e+00	2.900e+00	1.952e+00	1.012e+00	1.549e-01	4.283e-01
ENSMUSG00000047989	32318	435	2.242e-01	-9.000e+00	2.578e+00	1.227e+00	1.248e+00	1.141e-01	4.214e-01
ENSMUSG00000052337.AS2	16373	3325	4.013e-01	-7.977e-01	4.973e+00	1.434e-01	-4.531e-01	1.000e+00	1.000e+00
ENSMUSG00000030187	2778	333	5.571e-02	-2.160e+00	2.729e+00	-4.562e+00	-9.644e-02	1.000e+00	1.000e+00
ENSMUSG00000022721	10310	5689	2.681e-01	7.493e+00	7.409e-01	-2.009e+00	5.235e+00	1.213e-03	1.861e-02
ENSMUSG00000025466	3089	1150	1.431e-01	6.575e+00	1.352e+00	-9.263e-01	5.005e-01	3.171e-01	5.631e-01
ENSMUSG00000022701	3561	1350	1.119e-01	4.591e+00	3.725e+00	2.423e-02	-1.074e+00	1.000e+00	1.000e+00
ENSMUSG00000026781	2064	180	2.106e-01	-7.363e+00	3.016e+00	-5.050e-01	-1.593e-02	1.000e+00	1.000e+00
ENSMUSG00000086370	610	327	3.034e-02	-4.715e-01	4.253e+00	3.794e+00	1.647e+00	6.956e-02	3.555e-01
ENSMUSG00000020282	502	51	4.620e-02	-4.623e+00	2.653e+00	-4.067e+00	2.057e+00	4.254e-02	2.446e-01
ENSMUSG00000064080	2029	879	5.888e-02	1.459e+00	5.513e+00	5.134e-01	-6.134e-01	1.000e+00	1.000e+00
ENSMUSG00000014232	2930	200	1.268e-01	-9.000e+00	2.649e+00	7.622e-01	3.047e-01	4.350e-01	6.900e-01
ENSMUSG00000041765	5649	2380	2.645e-01	5.564e+00	2.935e-01	-8.951e-01	1.157e+00	1.283e-01	4.214e-01
ENSMUSG00000020513.AS2	4278	1343	7.880e-02	4.601e+00	2.743e+00	-4.038e-01	8.813e-02	6.746e-01	9.127e-01
ENSMUSG00000039285	6772	2077	2.183e-01	4.659e+00	2.464e+00	5.832e-01	-1.470e-01	1.000e+00	1.000e+00
ENSMUSG00000062627	386	132	2.536e-02	-2.711e+00	3.118e+00	5.882e+00	3.353e+00	9.609e-03	8.840e-02
ENSMUSG00000002781.AS2	1072	256	6.114e-02	3.565e+00	3.837e+00	1.144e+00	8.778e-01	1.852e-01	4.412e-01
ENSMUSG00000033105	1031	84	6.567e-02	-4.513e+00	2.748e+00	-2.113e+00	9.690e-01	1.639e-01	4.283e-01
ENSMUSG00000040188	5908	672	3.800e-01	-5.852e+00	1.987e+00	-2.111e+00	3.833e+00	5.624e-03	6.468e-02
ENSMUSG00000028164.AS2	1258	160	7.790e-02	-7.124e+00	4.040e+00	1.536e-01	2.263e-01	5.011e-01	7.204e-01
ENSMUSG00000058886.AS2	20528	3042	3.193e-01	3.225e+00	3.784e+00	5.254e-01	-8.906e-01	1.000e+00	1.000e+00
ENSMUSG00000112023	23065	10442	9.737e-02	2.383e+00	1.625e+00	3.039e-01	1.016e-01	6.522e-01	9.091e-01
ENSMUSG00000028771	434	227	3.804e-02	3.204e+00	4.749e-01	1.504e+00	3.635e-01	3.939e-01	6.471e-01
ENSMUSG00000024299	1405	472	7.292e-02	2.359e+00	1.987e+00	2.701e-01	-6.781e-02	1.000e+00	1.000e+00
ENSMUSG00000017119.AS3	19557	2650	4.072e-01	4.419e+00	1.370e+00	7.691e-01	9.663e-01	1.645e-01	4.283e-01
ENSMUSG00000022708.AS6	5424	1038	2.871e-01	4.514e-01	4.338e+00	-5.775e-01	-4.536e-01	1.000e+00	1.000e+00
ENSMUSG00000026867.AS4	3160	312	1.187e-01	-6.735e+00	4.365e+00	8.564e-01	1.270e+00	1.110e-01	4.214e-01
ENSMUSG00000024505.AS2	1574	672	4.303e-02	1.506e+00	5.631e+00	1.088e-01	5.557e-01	2.918e-01	5.593e-01
ENSMUSG00000025369	3828	579	2.328e-01	5.816e-01	3.566e+00	-2.254e+00	7.519e+00	1.054e-04	2.423e-03
ENSMUSG00000039607.AS4	1153	295	2.763e-02	7.120e+00	2.899e+00	1.882e+00	2.307e-01	4.970e-01	7.204e-01
ENSMUSG00000029001.AS2	48982	1135	4.139e-01	-5.810e+00	3.309e+00	4.128e-01	-9.053e-01	1.000e+00	1.000e+00
ENSMUSG00000087165	2291	996	9.964e-02	4.496e+00	4.081e+00	4.133e-01	-5.652e-01	1.000e+00	1.000e+00
ENSMUSG00000036879.AS2	3668	580	1.988e-01	-8.712e+00	2.434e+00	1.211e+00	6.792e-01	2.438e-01	5.088e-01
ENSMUSG00000025572.AS2	1647	559	1.010e-01	4.047e+00	1.824e+00	-6.206e-01	2.760e-01	4.575e-01	7.015e-01
ENSMUSG00000061461	10261	2508	3.442e-01	-6.779e+00	4.704e+00	-8.709e-01	8.423e-01	1.943e-01	4.412e-01
ENSMUSG00000032580.AS3	10338	2441	4.117e-01	-1.923e+00	4.136e+00	1.249e+00	1.450e+00	8.861e-02	4.076e-01
ENSMUSG00000038685	266	88	2.219e-02	4.562e+00	5.260e+00	-2.524e+00	4.390e-01	3.487e-01	5.942e-01
ENSMUSG00000044906.AS2	2399	365	8.605e-02	2.434e+00	2.722e+00	3.576e-01	4.004e-02	7.772e-01	1.000e+00
ENSMUSG00000049470	3698	2490	1.594e-01	2.101e+00	5.187e+00	3.983e+00	1.088e+01	3.081e-06	1.417e-04
ENSMUSG00000028684	23021	9346	3.342e-01	6.850e+00	2.178e+00	-5.847e-01	9.521e-01	1.676e-01	4.283e-01
ENSMUSG00000012117.AS2	32136	3367	3.786e-01	6.333e+00	2.419e+00	1.718e+00	2.833e+00	1.730e-02	1.137e-01
ENSMUSG00000005102.AS2	918	252	5.797e-02	-8.740e+00	5.261e+00	2.889e+00	2.955e+00	1.506e-02	1.137e-01
ENSMUSG00000015501.AS3	572	107	4.982e-02	-5.862e+00	4.366e+00	1.778e+00	6.495e-01	2.544e-01	5.088e-01
ENSMUSG00000029267.AS3	2792	406	1.042e-01	-7.434e+00	6.132e+00	2.178e+00	8.160e-01	2.014e-01	4.412e-01
ENSMUSG00000014668.AS3	2269	378	1.486e-01	-4.542e+00	4.525e+00	-1.186e+00	1.202e+00	1.211e-01	4.214e-01
ENSMUSG00000046949.AS2	1289	374	5.027e-02	2.683e+00	3.433e+00	7.854e-01	-2.048e-01	1.000e+00	1.000e+00
ENSMUSG00000022377.AS2	2150	537	1.535e-01	-4.122e-01	3.754e+00	4.374e-01	-8.115e-01	1.000e+00	1.000e+00
ENSMUSG00000033623	885	99	6.159e-02	-3.802e+00	1.666e+00	-1.437e+00	4.170e-01	3.611e-01	6.645e-01
ENSMUSG00000064090	747	86	4.076e-02	-6.146e+00	3.548e+00	1.352e+00	-8.234e-02	1.000e+00	1.000e+00
ENSMUSG00000025006.AS9	2476	848	1.363e-01	-7.804e+00	5.715e+00	4.352e+00	1.016e+01	6.547e-06	3.012e-04
ENSMUSG00000029095.AS4	2150	123	1.653e-01	-8.907e+00	3.916e+00	1.321e+00	8.305e-01	1.975e-01	6.577e-01
ENSMUSG00000026766	43046	3378	3.927e-01	-7.629e+00	4.430e+00	1.114e+00	1.513e+00	8.197e-02	3.771e-01
ENSMUSG00000052144.AS2	2066	550	8.379e-02	1.133e+00	3.187e+00	1.179e+00	4.427e-01	3.467e-01	6.645e-01
ENSMUSG00000062797.AS2	18744	7151	3.234e-01	5.824e+00	2.723e+00	1.554e+00	3.124e+00	1.243e-02	1.906e-01
ENSMUSG00000017897	565	254	2.264e-02	6.305e+00	2.277e+00	-1.762e+00	2.958e-01	4.418e-01	7.264e-01
ENSMUSG00000026409.AS3	16913	529	1.449e-01	-4.504e+00	5.798e+00	1.592e+00	2.086e+00	4.109e-02	2.919e-01
ENSMUSG00000029534.AS3	1761	272	8.288e-02	-4.819e+00	4.959e+00	3.575e-01	-2.585e-01	1.000e+00	1.000e+00
ENSMUSG00000026177	3371	1321	8.514e-02	1.235e+00	4.477e-01	3.447e+00	5.076e-01	3.137e-01	6.645e-01
ENSMUSG00000022420	24334	1925	2.387e-01	5.371e+00	1.746e+00	-1.202e+00	5.239e-01	3.060e-01	6.645e-01
ENSMUSG00000047767.AS2	1000	442	6.839e-02	5.166e+00	2.347e+00	9.748e-01	4.371e-01	3.498e-01	6.645e-01
ENSMUSG00000047045.AS4	253	143	2.446e-02	-8.621e-01	2.376e+00	5.220e+00	2.767e+00	1.866e-02	2.146e-01
ENSMUSG00000037447	823	169	8.424e-02	-4.437e+00	4.092e+00	-1.140e+00	9.622e-02	6.609e-01	9.807e-01
ENSMUSG00000049411	729	149	4.257e-02	-8.654e+00	4.543e+00	5.437e-01	5.637e-01	2.883e-01	6.645e-01
ENSMUSG00000053390	677	97	4.937e-02	-9.000e+00	3.560e+00	2.487e+00	8.206e-01	2.002e-01	6.577e-01
ENSMUSG00000034973	2094	994	9.466e-02	2.842e+00	3.369e+00	1.577e+00	1.173e+00	1.256e-01	5.253e-01
ENSMUSG00000020359	977	178	5.525e-02	-3.329e+00	4.809e+00	-1.017e-01	-2.231e-01	1.000e+00	1.000e+00
ENSMUSG00000035649	20122	293	3.519e-01	-8.924e+00	2.627e+00	8.390e-02	4.956e-02	7.529e-01	1.000e+00
ENSMUSG00000022967.AS2	4029	221	1.458e-01	-5.307e+00	5.419e-01	4.880e-01	-5.798e-02	1.000e+00	1.000e+00
ENSMUSG00000042766	5047	272	8.922e-02	-2.694e+00	4.430e+00	7.969e-03	5.209e-01	3.074e-01	6.645e-01
ENSMUSG00000020922	12457	400	2.645e-01	-7.899e+00	2.634e+00	1.697e+00	2.020e+00	4.442e-02	2.919e-01
ENSMUSG00000025854	7227	283	1.703e-01	-4.454e+00	1.867e+00	4.196e-02	2.566e-01	4.738e-01	7.264e-01
ENSMUSG00000031922	3109	588	1.028e-01	1.325e+00	4.546e+00	1.608e+00	5.997e-01	2.734e-01	6.645e-01
ENSMUSG00000004591	1713	865	9.466e-02	6.183e+00	2.107e+00	-2.426e+00	2.531e+00	2.445e-02	2.249e-01
ENSMUSG00000023932	4008	694	1.721e-01	-7.093e+00	3.768e+00	-5.187e-01	-3.612e-01	1.000e+00	1.000e+00
ENSMUSG00000030287	10273	3056	2.083e-01	3.361e+00	2.887e+00	4.234e-01	-1.050e+00	1.000e+00	1.000e+00
ENSMUSG00000031508.AS2	4225	695	1.467e-01	-4.811e+00	6.035e+00	6.800e-01	2.913e-01	4.453e-01	7.264e-01
ENSMUSG00000039826.AS2	2874	932	1.200e-01	1.506e+00	4.755e+00	-4.963e-01	5.957e-02	7.300e-01	1.000e+00
ENSMUSG00000039068.AS4	1677	509	9.692e-02	2.429e+00	3.769e+00	-7.344e-01	-1.537e-01	1.000e+00	1.000e+00
ENSMUSG00000023723	6797	4781	2.400e-01	4.825e+00	2.702e-01	2.525e-01	1.074e-02	8.835e-01	1.000e+00
ENSMUSG00000014245	486	204	4.574e-02	-4.378e+00	5.334e+00	-7.093e-01	-3.509e-01	1.000e+00	1.000e+00
ENSMUSG00000026254	3961	1148	2.491e-01	-2.068e+00	4.267e+00	9.909e-01	3.811e+00	5.766e-03	1.326e-01
ENSMUSG00000037366	446	140	3.442e-02	1.941e+00	3.678e+00	-7.276e-01	2.726e-01	4.603e-01	7.264e-01
ENSMUSG00000034730.AS2	697	57	1.005e-01	-2.699e+00	2.777e+00	-3.552e-01	-3.782e-01	1.000e+00	1.000e+00
ENSMUSG00000029267.AS4	3303	1905	1.019e-01	5.265e+00	2.842e+00	1.367e+00	9.231e-01	1.742e-01	6.577e-01
ENSMUSG00000020166	6283	3416	1.626e-01	7.078e+00	2.096e+00	-1.335e+00	6.460e-01	2.557e-01	6.645e-01
ENSMUSG00000002546.AS2	768	414	8.288e-02	7.622e+00	1.538e+00	-2.284e+00	1.726e+00	6.316e-02	3.228e-01
ENSMUSG00000039952	2873	128	1.486e-01	-4.829e+00	1.694e+00	-1.270e+00	4.767e-01	3.288e-01	6.645e-01
ENSMUSG00000027291	513	156	8.152e-02	-5.793e+00	2.339e+00	-1.328e+00	3.319e-01	4.152e-01	7.264e-01
ENSMUSG00000011158	3949	670	1.585e-01	-7.894e+00	3.503e+00	6.182e-02	5.549e-01	2.921e-01	6.645e-01
ENSMUSG00000029227.AS2	6607	1678	2.758e-01	-2.282e+00	4.837e+00	1.180e+00	1.853e+00	5.422e-02	3.117e-01
ENSMUSG00000057531.AS2	4675	409	1.250e-01	-7.202e+00	1.148e+00	9.251e-01	1.575e-02	8.591e-01	1.000e+00
ENSMUSG00000037965	2323	296	1.341e-01	-6.371e+00	4.074e+00	2.776e+00	4.417e+00	2.956e-03	1.874e-02
ENSMUSG00000037646	1646	132	8.922e-02	-8.926e+00	3.128e+00	5.946e-01	7.373e-02	7.010e-01	8.969e-01
ENSMUSG00000024120.AS2	4024	1296	1.359e-01	3.901e+00	2.827e+00	1.096e+00	7.324e-02	7.019e-01	8.969e-01
ENSMUSG00000015536.AS2	11979	4952	3.093e-01	4.540e+00	4.551e+00	-2.200e+00	8.639e+00	3.230e-05	4.953e-04
ENSMUSG00000040720	19665	123	2.518e-01	-7.913e+00	2.011e+00	8.278e-01	-7.056e-02	1.000e+00	1.000e+00
ENSMUSG00000026436	1914	214	1.350e-01	-7.423e+00	5.441e+00	1.719e+00	1.264e+00	1.118e-01	3.461e-01
ENSMUSG00000028207.AS2	946	408	4.484e-02	5.219e+00	3.164e+00	1.636e+00	8.402e-01	1.949e-01	4.482e-01
ENSMUSG00000002825	2053	205	1.010e-01	-9.000e+00	1.769e+00	2.909e+00	2.279e+00	3.277e-02	1.370e-01
ENSMUSG00000046567.AS2	2721	313	1.481e-01	-1.603e+00	2.653e+00	-4.577e-01	-2.913e-01	1.000e+00	1.000e+00
ENSMUSG00000062234.AS2	3739	1608	1.685e-01	5.489e+00	1.661e+00	1.251e+00	6.746e-01	2.454e-01	5.011e-01
ENSMUSG00000021666	908	251	5.888e-02	-2.305e+00	6.045e+00	7.137e-01	-2.039e-02	1.000e+00	1.000e+00
ENSMUSG00000038608.AS3	10723	2532	4.928e-01	-9.000e+00	3.720e+00	3.684e+00	4.413e+01	5.737e-21	2.639e-19
ENSMUSG00000013629.AS3	223	51	4.257e-02	-2.578e+00	3.435e+00	-1.480e+00	7.182e-01	2.307e-01	5.011e-01
ENSMUSG00000019487	612	84	4.755e-02	-1.347e+00	4.542e+00	-5.533e+00	5.711e+00	7.255e-04	8.343e-03
ENSMUSG00000051674.AS6	1377	184	1.273e-01	-9.000e+00	1.791e+00	1.807e+00	2.132e+00	3.891e-02	1.491e-01
ENSMUSG00000030016.AS4	1236	441	1.200e-01	-1.218e+00	4.633e+00	2.358e+00	3.102e+00	1.275e-02	5.864e-02
ENSMUSG00000005142	10006	2832	2.111e-01	4.092e+00	1.956e+00	1.041e+00	4.043e-01	3.685e-01	6.021e-01
ENSMUSG00000026131.AS3	3123	1383	1.196e-01	-4.611e+00	6.903e+00	1.884e+00	6.500e-01	2.542e-01	5.011e-01
ENSMUSG00000028559.AS2	718	141	7.609e-02	-9.000e+00	2.752e+00	1.769e+00	1.080e+00	1.417e-01	3.621e-01
ENSMUSG00000032624.AS2	617	140	5.072e-02	-1.971e+00	3.189e+00	1.151e+00	8.715e-01	1.868e-01	4.482e-01
ENSMUSG00000019373	14590	1933	3.329e-01	-7.500e+00	2.109e+00	8.134e-02	5.537e-01	2.926e-01	5.178e-01
ENSMUSG00000018796.AS2	4567	805	2.197e-01	-4.577e+00	6.490e+00	-1.423e-01	-3.265e-01	1.000e+00	1.000e+00
ENSMUSG00000025059.AS2	6704	412	1.055e-01	3.989e+00	6.245e+00	-3.065e+00	1.917e+00	5.021e-02	1.777e-01
ENSMUSG00000018339	6771	928	1.096e-01	-4.341e+00	2.702e+00	-2.989e+00	5.057e+00	1.471e-03	1.354e-02
ENSMUSG00000075704.AS3	928	296	1.531e-01	3.070e+00	4.449e-01	1.082e+00	3.603e-01	3.960e-01	6.071e-01
ENSMUSG00000040327	1322	249	6.929e-02	-6.743e-01	4.376e+00	1.602e+00	1.443e-01	5.911e-01	8.498e-01
ENSMUSG00000049411.AS2	625	284	4.484e-02	-3.884e+00	5.606e+00	-1.413e+00	1.123e+00	1.339e-01	3.621e-01
ENSMUSG00000021180.AS3	2541	309	1.178e-01	-6.795e+00	3.713e+00	-7.069e-01	-1.837e-01	1.000e+00	1.000e+00
ENSMUSG00000042590	1463	203	9.918e-02	-8.467e+00	4.522e+00	4.740e-01	4.711e-01	3.317e-01	5.651e-01
ENSMUSG00000063142.AS2	1946	974	4.484e-02	5.303e+00	7.489e-01	6.849e-01	-1.043e+00	1.000e+00	1.000e+00
ENSMUSG00000054423.AS2	864	228	4.348e-02	-2.583e+00	5.687e+00	-1.127e+00	1.206e+00	1.204e-01	3.461e-01
ENSMUSG00000028199	1115	143	5.978e-02	-8.051e+00	2.928e+00	5.820e-01	2.917e-02	8.091e-01	1.000e+00
ENSMUSG00000045438	24257	1199	2.948e-01	-7.122e+00	2.784e+00	2.878e-01	2.461e-01	4.830e-01	7.166e-01
ENSMUSG00000028232.AS2	4426	443	1.191e-01	-7.614e+00	3.739e+00	-3.210e-01	7.690e-02	6.949e-01	8.969e-01
ENSMUSG00000029860	17009	2157	3.102e-01	-1.315e+00	2.844e+00	1.878e+00	9.767e+00	9.887e-06	2.274e-04
ENSMUSG00000029621.AS2	35461	3149	6.653e-01	-5.975e+00	3.011e+00	1.010e-01	-2.021e-01	1.000e+00	1.000e+00
ENSMUSG00000009585.AS2	2958	348	8.967e-02	-4.519e+00	2.600e+00	-3.100e+00	3.239e+00	1.092e-02	5.583e-02
ENSMUSG00000041215.AS2	664	169	5.435e-02	2.006e+00	2.681e+00	-8.559e-01	3.860e-01	3.796e-01	6.021e-01
ENSMUSG00000054226.AS4	3068	710	2.455e-01	-7.369e+00	3.588e+00	5.316e-01	-1.471e-01	1.000e+00	1.000e+00
ENSMUSG00000016487.AS2	3093	630	1.599e-01	-3.236e+00	3.703e+00	-5.647e-01	6.306e-01	2.614e-01	5.011e-01
ENSMUSG00000028878	8593	1542	2.708e-01	2.045e+00	2.801e+00	-9.441e-03	1.227e+00	1.173e-01	3.461e-01
ENSMUSG00000026707	1410	622	4.393e-02	3.151e+00	5.320e+00	2.028e+00	5.856e-01	2.791e-01	5.136e-01
ENSMUSG00000028483.AS2	8176	942	2.337e-01	4.715e-01	6.594e+00	-1.971e-01	-5.432e-01	1.000e+00	1.000e+00
ENSMUSG00000061613.AS2	5097	2808	3.632e-01	3.726e+00	3.161e+00	1.391e+00	4.328e+00	3.259e-03	1.874e-02
ENSMUSG00000019796	1224	338	5.208e-02	3.283e+00	2.696e+00	1.996e-01	9.949e-02	6.555e-01	8.969e-01
ENSMUSG00000022849	1252	141	4.529e-02	-1.669e+00	4.504e+00	-4.555e+00	4.365e+00	3.129e-03	1.874e-02
ENSMUSG00000039048	3346	1054	1.458e-01	3.623e+00	1.503e+00	-5.511e-02	1.042e-01	6.479e-01	9.935e-01
ENSMUSG00000001173.AS3	1069	290	1.087e-01	6.082e-01	4.436e+00	-1.331e+00	2.129e+00	3.906e-02	1.996e-01
ENSMUSG00000026034	42749	13038	5.874e-01	5.284e+00	3.389e+00	-5.889e-01	-8.066e-01	1.000e+00	1.000e+00
ENSMUSG00000028549.AS2	3095	821	1.458e-01	2.969e+00	3.296e+00	2.887e-01	-3.446e-01	1.000e+00	1.000e+00
ENSMUSG00000039159	789	64	7.609e-02	-3.165e-01	5.210e-01	-4.244e-01	2.349e-01	4.931e-01	9.405e-01
ENSMUSG00000033373.AS2	39647	23002	5.684e-01	5.595e+00	3.206e+00	-4.297e-01	-7.012e-01	1.000e+00	1.000e+00
ENSMUSG00000020781	2440	286	6.024e-02	2.021e+00	2.958e+00	1.345e+00	4.182e-01	3.604e-01	8.726e-01
ENSMUSG00000040722.AS2	12536	5390	4.642e-01	4.642e+00	1.626e+00	2.796e-01	6.211e-01	2.650e-01	6.999e-01
ENSMUSG00000040550	7053	244	1.925e-01	-7.968e+00	3.155e+00	-4.436e-01	-1.810e-01	1.000e+00	1.000e+00
ENSMUSG00000022972.AS2	8468	2103	1.880e-01	4.882e+00	5.348e-01	-5.329e-01	8.936e-02	6.725e-01	9.979e-01
ENSMUSG00000027327	3538	580	1.241e-01	-6.407e+00	2.103e+00	-6.800e-01	3.118e-01	4.297e-01	9.322e-01
ENSMUSG00000035248.AS2	2869	339	1.590e-01	-8.932e+00	3.960e+00	2.440e+00	2.715e+00	1.980e-02	1.301e-01
ENSMUSG00000021012.AS4	4587	1586	2.101e-01	-1.856e+00	6.129e+00	1.867e+00	1.809e+00	5.719e-02	2.391e-01
ENSMUSG00000040242	11772	4528	3.252e-01	1.568e+00	4.732e+00	2.406e+00	8.210e+00	5.075e-05	1.167e-03
ENSMUSG00000068457.AS4	457	174	3.940e-02	9.000e+00	2.943e+00	-3.832e+00	4.594e+00	2.435e-03	3.734e-02
ENSMUSG00000030697	7891	3254	3.605e-01	5.646e+00	1.329e+00	3.879e-01	-1.201e-01	1.000e+00	1.000e+00
ENSMUSG00000054942	1773	808	9.692e-02	5.480e+00	1.403e+00	-7.619e-01	-8.301e-03	1.000e+00	1.000e+00
ENSMUSG00000021694.AS3	1897	637	6.114e-02	-3.838e+00	6.159e+00	-2.556e-01	-6.366e-01	1.000e+00	1.000e+00
ENSMUSG00000000148	1350	520	7.428e-02	4.431e+00	2.076e+00	2.531e-01	2.155e-01	5.115e-01	9.405e-01
ENSMUSG00000026856.AS3	1081	322	1.019e-01	-7.290e+00	4.223e+00	6.531e-01	5.986e-01	2.739e-01	6.999e-01
ENSMUSG00000018501.AS2	1824	613	8.650e-02	4.528e-01	4.744e+00	8.610e-01	2.734e-01	4.596e-01	9.322e-01
ENSMUSG00000028653.AS2	1404	496	5.118e-02	-4.775e+00	5.574e+00	4.389e+00	3.509e+00	8.072e-03	7.426e-02
ENSMUSG00000057778	23707	2021	2.455e-01	9.768e-01	4.843e+00	1.793e+00	3.639e+00	6.979e-03	7.426e-02
ENSMUSG00000037366.AS2	408	230	3.351e-02	1.780e+00	1.885e+00	4.316e+00	1.916e+00	5.030e-02	2.314e-01
ENSMUSG00000000441.AS2	7018	4530	2.921e-01	5.565e+00	3.970e-01	-1.316e-01	-3.271e-02	1.000e+00	1.000e+00
ENSMUSG00000005501	1134	121	5.571e-02	-7.393e+00	3.293e+00	-2.957e-02	-8.148e-03	1.000e+00	1.000e+00
ENSMUSG00000117819	899	523	3.895e-02	-5.880e-01	2.659e+00	-1.691e-01	-1.386e-01	1.000e+00	1.000e+00
ENSMUSG00000034675	466	44	5.299e-02	-3.776e+00	1.457e+00	-2.814e+00	1.277e+00	1.100e-01	4.218e-01
ENSMUSG00000029823.AS2	1587	371	2.382e-01	1.140e+00	3.821e+00	-6.310e-01	-7.544e-02	1.000e+00	1.000e+00
ENSMUSG00000038056.AS3	3284	796	1.513e-01	2.693e+00	4.317e+00	-1.036e+00	1.255e-01	6.164e-01	9.777e-01
ENSMUSG00000025316.AS2	2704	940	1.187e-01	-5.841e-01	4.806e+00	3.640e+00	8.938e+00	2.358e-05	1.085e-03
ENSMUSG00000050471.AS2	4816	1548	1.245e-01	4.568e-01	5.258e+00	1.552e+00	2.445e+00	2.701e-02	1.553e-01
ENSMUSG00000024084	29955	7998	3.528e-01	6.395e+00	2.356e+00	2.447e-01	-1.428e+00	1.000e+00	1.000e+00
ENSMUSG00000031555	4465	1047	3.007e-01	-5.684e+00	2.388e+00	-5.701e-03	1.504e-01	5.834e-01	9.584e-01
ENSMUSG00000036501.AS3	1171	393	8.605e-02	-4.690e+00	4.823e+00	-3.212e+00	3.125e+00	1.241e-02	9.517e-02
ENSMUSG00000024581.AS2	1382	302	1.159e-01	-7.712e+00	4.312e+00	-1.688e-01	1.768e-01	5.521e-01	9.405e-01
ENSMUSG00000090841	44072	2243	7.740e-01	-7.965e+00	2.368e+00	-2.052e-01	2.656e-01	4.661e-01	9.322e-01
ENSMUSG00000020843	13353	8189	2.591e-01	6.952e+00	3.215e+00	1.030e+00	8.242e-01	1.992e-01	6.108e-01
ENSMUSG00000024924.AS2	7722	2385	2.138e-01	4.218e+00	1.651e+00	-7.792e-01	7.568e-01	2.186e-01	6.284e-01
ENSMUSG00000020876	1007	285	8.288e-02	-8.020e-01	4.837e+00	6.314e-01	9.385e-01	1.707e-01	6.039e-01
ENSMUSG00000038671	9381	2557	2.600e-01	1.974e+00	3.886e+00	7.432e-01	8.726e-01	1.865e-01	6.108e-01
ENSMUSG00000064115	7792	425	1.902e-01	-8.186e+00	4.017e+00	-4.971e-02	-2.480e-01	1.000e+00	1.000e+00
ENSMUSG00000032411.AS2	2478	1512	1.236e-01	5.464e+00	3.131e+00	1.541e-01	1.050e-02	8.848e-01	1.000e+00
ENSMUSG00000002820	5201	1186	2.070e-01	-6.256e+00	4.935e+00	3.390e-01	1.953e-03	9.502e-01	1.000e+00
ENSMUSG00000036469.AS3	3852	2777	1.087e-01	2.144e+00	7.346e+00	-2.469e+00	3.119e-01	4.296e-01	9.322e-01
ENSMUSG00000024096	5877	1731	1.313e-01	4.506e+00	5.331e-01	-1.793e-01	1.921e-01	5.353e-01	9.405e-01
ENSMUSG00000033419.AS4	1324	338	7.065e-02	5.220e+00	1.957e+00	-1.554e+00	6.083e-01	2.700e-01	4.440e-01
ENSMUSG00000019978.AS5	11757	1776	3.474e-01	-2.963e+00	4.209e+00	3.696e+00	2.173e+01	4.308e-11	1.982e-09
ENSMUSG00000034285.AS2	3017	877	1.019e-01	4.063e+00	3.408e+00	-9.364e-02	-8.698e-01	1.000e+00	1.000e+00
ENSMUSG00000074582	498	114	3.668e-02	3.971e+00	9.529e-01	1.407e+00	3.531e-01	4.007e-01	5.946e-01
ENSMUSG00000030451	720	178	5.933e-02	-4.917e-01	3.915e+00	2.265e+00	1.260e+00	1.124e-01	2.632e-01
ENSMUSG00000032536	375	42	4.891e-02	-4.794e+00	4.393e+00	3.216e+00	1.714e+00	6.406e-02	1.833e-01
ENSMUSG00000029186.AS2	853	266	3.986e-02	3.212e+00	2.867e+00	3.725e+00	3.392e+00	9.199e-03	7.053e-02
ENSMUSG00000018411.AS2	43129	3372	5.870e-01	-5.773e+00	1.958e+00	7.594e-01	4.724e+00	2.115e-03	2.432e-02
ENSMUSG00000023010.AS2	25458	439	7.903e-01	-8.506e+00	3.056e+00	-1.648e-01	3.516e-02	7.909e-01	9.574e-01
ENSMUSG00000040363	2800	110	6.748e-02	-2.961e+00	3.880e+00	5.127e+00	4.048e+00	4.436e-03	4.081e-02
ENSMUSG00000079442	2851	160	8.016e-02	-4.444e+00	2.042e+00	-1.736e+00	1.246e+00	1.144e-01	2.632e-01
ENSMUSG00000046598	2134	358	1.445e-01	-7.181e+00	2.582e+00	-1.653e+00	1.040e+00	1.493e-01	3.121e-01
ENSMUSG00000021238	4753	1632	2.785e-01	4.499e+00	5.073e-01	-6.845e-01	5.837e-01	2.799e-01	4.440e-01
ENSMUSG00000023764.AS6	840	373	6.929e-02	2.225e+00	2.815e+00	1.318e+00	8.966e-01	1.805e-01	3.611e-01
ENSMUSG00000090093	16598	1586	5.589e-01	5.675e+00	1.878e+00	-5.508e-01	1.436e-01	5.921e-01	8.253e-01
ENSMUSG00000032479.AS4	8059	5160	2.736e-01	-5.348e+00	5.640e+00	-6.408e-01	2.723e+00	1.960e-02	8.198e-02
ENSMUSG00000062761.AS3	1465	314	1.069e-01	1.717e+00	3.544e+00	8.053e-01	1.341e+00	1.015e-01	2.594e-01
ENSMUSG00000044712.AS2	3041	2737	5.421e-01	3.152e+00	2.219e+00	-8.111e-01	3.190e+00	1.154e-02	7.584e-02
