GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	time_ceoff	time_ELBO_gain	time_pval	time_FDR
Rnf139	1180	1180	2.926e-01	4.091e+00	3.875e-01	2.859e-04	-3.417e+00	1.000e+00	1.000e+00
Syt1	6474	6474	6.836e-01	1.305e+00	8.705e-01	6.337e-04	7.151e-01	2.317e-01	6.014e-01
Tmem168	472	472	1.161e-01	2.998e+00	1.570e+00	-3.284e-03	-2.343e+00	1.000e+00	1.000e+00
Enox1	1690	1690	1.125e-01	-1.264e+00	1.241e+00	-5.131e-03	1.849e+00	5.446e-02	2.698e-01
Ldhb	2853	2853	5.287e-01	3.857e+00	4.036e-01	4.753e-03	-9.545e-01	1.000e+00	1.000e+00
Myh10	4022	4022	6.125e-01	2.817e+00	9.376e-01	-9.481e-03	1.223e+01	7.569e-07	1.237e-04
Rab28	647	647	1.367e-01	1.374e+00	1.147e+00	5.364e-05	-2.814e-02	1.000e+00	1.000e+00
Ip6k2	1407	1407	3.386e-01	2.972e+00	8.302e-01	3.474e-03	7.135e-02	7.056e-01	1.000e+00
Ivd	400	400	8.513e-02	9.447e-01	1.422e+00	2.807e-02	9.632e+00	1.138e-05	7.445e-04
Rab10os	1087	1087	1.327e-01	-5.327e-01	1.880e+00	7.920e-03	3.721e+00	6.371e-03	6.944e-02
Adgrd1	4819	4819	5.871e-03	-4.261e+00	3.607e-01	-1.367e-02	1.378e+00	9.694e-02	3.683e-01
Med21	605	605	1.598e-01	3.527e+00	5.433e-01	-8.181e-03	1.216e-01	6.220e-01	1.000e+00
Rfx7	923	923	1.628e-01	1.038e+00	1.546e+00	9.378e-04	1.148e+00	1.297e-01	4.405e-01
Zfp316	774	774	1.950e-01	3.225e+00	5.722e-01	-5.593e-03	-3.671e-01	1.000e+00	1.000e+00
Cbx8	466	466	1.194e-01	3.134e+00	4.737e-01	6.896e-03	-1.229e+00	1.000e+00	1.000e+00
Cs	3620	3620	5.884e-01	2.080e+00	8.605e-01	6.190e-03	4.918e+00	1.711e-03	2.610e-02
Errfi1	825	825	1.833e-01	2.486e+00	7.695e-01	6.071e-03	1.121e+00	1.342e-01	4.405e-01
Tagln3	1827	1827	3.646e-01	3.654e+00	4.200e-01	7.979e-03	1.983e-01	5.289e-01	1.000e+00
Mgat4b	1668	1668	3.842e-01	4.150e+00	3.795e-01	-4.566e-03	-1.040e+00	1.000e+00	1.000e+00
Fndc3b	758	758	5.382e-02	-1.312e+00	1.337e+00	-3.937e-03	9.334e-01	1.718e-01	4.968e-01
Ggh	446	446	1.037e-01	2.585e+00	8.771e-01	-3.423e-03	-9.732e-02	1.000e+00	1.000e+00
Thap4	545	545	1.308e-01	2.518e+00	1.024e+00	-4.184e-03	-1.467e-01	1.000e+00	1.000e+00
N4bp1	628	628	1.432e-01	2.189e+00	8.738e-01	-8.122e-03	1.258e+00	1.126e-01	4.044e-01
Pias4	501	501	1.259e-01	2.643e+00	7.339e-01	-1.916e-03	-5.452e-01	1.000e+00	1.000e+00
D430042O09Rik	436	436	3.164e-02	-1.072e+00	1.071e+00	-1.075e-02	2.924e+00	1.560e-02	1.342e-01
Tenm3	2185	2185	2.136e-01	-4.326e-01	1.186e+00	-1.160e-03	2.268e+00	3.318e-02	2.085e-01
Cdc42	21124	21124	9.915e-01	4.901e+00	5.282e-01	5.154e-03	1.900e+00	5.124e-02	2.660e-01
Ergic1	3728	3728	6.380e-01	2.882e+00	6.896e-01	1.301e-03	-2.241e-01	1.000e+00	1.000e+00
Cse1l	1338	1338	2.759e-01	2.235e+00	1.039e+00	9.012e-04	-7.145e-01	1.000e+00	1.000e+00
Ppp1r15b	2068	2068	3.940e-01	3.527e+00	4.015e-01	1.368e-02	1.824e+00	5.613e-02	2.739e-01
Cox6a1	7783	7783	8.842e-01	4.993e+00	3.388e-01	1.915e-03	-2.129e+00	1.000e+00	1.000e+00
Slc7a6os	424	424	6.817e-02	1.207e+00	2.337e+00	-1.156e-02	7.952e-01	2.073e-01	5.696e-01
Kdm1b	435	435	8.676e-02	1.722e+00	1.359e+00	-1.363e-02	5.845e+00	6.281e-04	1.284e-02
Tmem248	789	789	1.872e-01	2.510e+00	9.387e-01	-8.084e-04	-1.966e-01	1.000e+00	1.000e+00
Entpd6	1555	1555	3.164e-01	2.175e+00	1.120e+00	9.879e-04	2.375e-01	4.907e-01	1.000e+00
Pgrmc2	2005	2005	4.201e-01	3.730e+00	4.820e-01	-8.394e-04	-7.029e-01	1.000e+00	1.000e+00
Megf8	1264	1264	2.880e-01	2.370e+00	6.652e-01	6.571e-03	4.616e-01	3.366e-01	7.807e-01
Nlk	1727	1727	3.131e-01	1.565e+00	1.160e+00	-3.700e-03	1.656e+00	6.881e-02	3.026e-01
Opa1	2072	2072	4.119e-01	2.682e+00	1.122e+00	3.632e-03	1.596e+00	7.399e-02	3.184e-01
Prrc2b	6200	6200	7.922e-01	3.656e+00	4.691e-01	-4.847e-03	3.098e-01	4.312e-01	9.527e-01
Gpr137	445	445	1.282e-01	3.613e+00	4.403e-01	-4.462e-03	-3.056e+00	1.000e+00	1.000e+00
Slc24a2	2314	2314	4.207e-02	-2.992e+00	1.144e+00	-2.247e-03	4.229e-01	3.577e-01	8.180e-01
Gtf2e2	1039	1039	2.260e-01	2.122e+00	7.594e-01	-8.514e-04	-8.064e-01	1.000e+00	1.000e+00
Ldah	766	766	1.601e-01	1.661e+00	1.332e+00	-3.613e-03	1.051e-01	6.466e-01	1.000e+00
Gm1043	439	439	7.502e-03	-2.677e+00	8.082e-01	-8.333e-03	1.538e+00	7.943e-02	3.330e-01
Aff3	2663	2663	3.395e-01	2.535e-01	8.850e-01	3.497e-04	1.325e+00	1.035e-01	3.803e-01
Ssh1	531	531	1.096e-01	1.569e+00	1.422e+00	-6.855e-03	2.036e+00	4.362e-02	2.417e-01
Ccdc39	380	380	1.924e-02	-1.768e+00	1.456e+00	-8.626e-03	9.851e-01	1.604e-01	4.769e-01
Pgs1	788	788	1.924e-01	2.471e+00	7.635e-01	7.680e-04	-9.497e-01	1.000e+00	1.000e+00
Skiv2l2	481	481	1.050e-01	1.767e+00	1.140e+00	-1.111e-02	3.542e+00	7.779e-03	7.709e-02
Pde4d	3308	3308	1.073e-01	-2.686e+00	1.078e+00	8.546e-03	1.139e+01	1.817e-06	1.980e-04
Kdm5a	806	806	1.497e-01	1.238e+00	1.686e+00	3.925e-03	-3.434e-01	1.000e+00	1.000e+00
9330159F19Rik	3958	3958	6.438e-01	4.187e+00	4.197e-01	4.648e-03	-4.775e-01	1.000e+00	1.000e+00
Ist1	1795	1795	3.800e-01	3.160e+00	6.693e-01	4.094e-03	-1.286e-01	1.000e+00	1.000e+00
Rtel1	431	431	9.361e-02	2.436e+00	1.565e+00	-2.146e-02	8.003e+00	6.313e-05	2.294e-03
Grk5	491	491	3.229e-02	-1.692e+00	1.403e+00	1.755e-03	9.242e-01	1.740e-01	4.968e-01
Zfas1	1879	1879	3.937e-01	3.494e+00	5.265e-01	7.496e-03	6.765e-01	2.448e-01	6.157e-01
Efna2	390	390	1.014e-01	2.728e+00	6.648e-01	7.857e-04	-1.120e-01	1.000e+00	1.000e+00
Gm14410	352	352	3.164e-02	-9.599e-01	1.259e+00	-5.551e-03	7.214e-01	2.297e-01	6.009e-01
Fam221b	2026	2026	1.631e-03	-4.204e+00	3.662e-01	-9.569e-04	-2.992e+00	1.000e+00	1.000e+00
Hecw2	1382	1382	1.301e-01	-8.502e-01	1.188e+00	2.283e-03	5.494e-01	2.945e-01	7.082e-01
Akap13	733	733	5.251e-02	-1.531e+00	1.476e+00	1.540e-03	3.741e-01	3.871e-01	8.632e-01
Angpt1	821	821	6.458e-02	-1.010e+00	2.118e+00	-7.179e-03	1.250e+00	1.138e-01	4.044e-01
Polr2g	1631	1631	3.496e-01	2.610e+00	7.760e-01	-1.698e-03	1.086e-01	6.413e-01	1.000e+00
Ndufb8	2913	2913	5.678e-01	4.409e+00	3.436e-01	2.288e-03	-3.433e+00	1.000e+00	1.000e+00
Klf10	472	472	1.053e-01	3.003e+00	6.460e-01	3.731e-03	-2.245e-01	1.000e+00	1.000e+00
Cdon	438	438	6.980e-02	8.462e-02	1.666e+00	9.820e-03	2.888e+00	1.625e-02	1.362e-01
Rbm22	1419	1419	3.209e-01	3.753e+00	4.865e-01	3.420e-03	-4.782e-01	1.000e+00	1.000e+00
Atp2b1	10851	10851	8.770e-01	3.814e+00	7.590e-01	-5.584e-03	5.428e+00	9.848e-04	1.789e-02
Abhd18	458	458	5.577e-02	-2.819e-01	1.536e+00	-3.485e-03	1.648e+00	6.941e-02	3.026e-01
Zbtb21	657	657	1.592e-01	2.648e+00	9.678e-01	-5.558e-04	1.577e-01	5.744e-01	1.000e+00
Gopc	2666	2666	2.091e-01	-1.064e+00	1.112e+00	2.436e-03	1.928e+00	4.958e-02	2.615e-01
Wrap73	605	605	1.504e-01	2.892e+00	9.662e-01	-3.594e-03	-1.982e-02	1.000e+00	1.000e+00
Dnajb12	539	539	1.109e-01	1.196e+00	1.272e+00	-1.578e-03	-6.353e-01	1.000e+00	1.000e+00
Asxl2	879	879	1.008e-01	-5.791e-01	1.423e+00	3.147e-03	-3.101e-01	1.000e+00	1.000e+00
Fam98a	1113	1113	2.671e-01	3.265e+00	5.936e-01	5.413e-03	-1.698e-01	1.000e+00	1.000e+00
Slc8a1	671	671	2.055e-02	-2.665e+00	1.177e+00	1.968e-03	-2.395e-01	1.000e+00	1.000e+00
Snx29	996	996	6.523e-03	-3.619e+00	5.030e-01	1.268e-03	-2.464e-01	1.000e+00	1.000e+00
Grk3	456	456	7.502e-02	6.985e-01	1.556e+00	-2.921e-03	4.031e-01	3.692e-01	8.384e-01
Zfp131	1572	1572	3.043e-01	1.844e+00	1.211e+00	5.315e-03	3.489e+00	8.250e-03	7.935e-02
Ctnna1	473	473	5.838e-02	-4.784e-01	1.869e+00	8.018e-05	-8.802e-01	1.000e+00	1.000e+00
Noc3l	573	573	1.327e-01	2.959e+00	1.564e+00	-6.945e-03	-1.353e+00	1.000e+00	1.000e+00
Vangl2	851	851	2.035e-01	3.144e+00	5.947e-01	-2.902e-03	-5.860e-01	1.000e+00	1.000e+00
Hmgcs1	43225	43225	9.984e-01	5.649e+00	4.497e-01	5.120e-03	1.397e+00	9.465e-02	3.683e-01
Atp6v1g1	2117	2117	4.638e-01	4.343e+00	3.715e-01	-2.306e-03	-2.099e+00	1.000e+00	1.000e+00
Pcyox1	984	984	2.381e-01	3.694e+00	4.768e-01	-6.541e-03	1.443e-01	5.911e-01	1.000e+00
Ptms	24155	24155	9.886e-01	5.931e+00	3.358e-01	2.871e-03	-2.130e+00	1.000e+00	1.000e+00
Fabp3	2571	2571	4.856e-01	4.219e+00	3.963e-01	1.580e-03	-1.160e+00	1.000e+00	1.000e+00
Nsrp1	548	548	1.236e-01	2.635e+00	1.177e+00	-9.670e-03	2.303e+00	3.186e-02	2.065e-01
Sdf2	1234	1234	2.697e-01	2.651e+00	1.156e+00	6.490e-03	1.062e+00	1.450e-01	4.602e-01
Dnajc10	848	848	1.983e-01	2.395e+00	7.431e-01	2.790e-03	1.480e-01	5.863e-01	1.000e+00
Tnfaip1	1147	1147	2.593e-01	2.559e+00	7.092e-01	1.633e-03	-3.687e-01	1.000e+00	1.000e+00
Zfp184	610	610	1.438e-01	2.434e+00	1.090e+00	1.036e-02	2.418e+00	2.786e-02	1.898e-01
Ppp5c	1700	1700	3.868e-01	3.759e+00	4.704e-01	-2.671e-03	-6.103e-01	1.000e+00	1.000e+00
Ophn1	2026	2026	1.337e-01	-1.403e+00	1.297e+00	-2.706e-04	-2.371e+00	1.000e+00	1.000e+00
Rpl8	8971	8971	9.080e-01	5.137e+00	3.161e-01	2.109e-03	-3.118e+00	1.000e+00	1.000e+00
Pgbd5	805	805	1.673e-01	1.532e+00	9.995e-01	4.758e-04	-5.459e-01	1.000e+00	1.000e+00
Klhl23	2262	2262	4.693e-01	3.910e+00	4.493e-01	2.891e-03	-8.547e-01	1.000e+00	1.000e+00
Cops4	1275	1275	2.916e-01	2.755e+00	8.568e-01	2.224e-03	6.781e-01	2.442e-01	6.157e-01
Mcmbp	1221	1221	2.678e-01	2.673e+00	9.210e-01	-7.200e-03	2.774e+00	1.851e-02	1.476e-01
Chmp3	1458	1458	3.027e-01	2.498e+00	9.276e-01	-2.777e-03	-2.637e-02	1.000e+00	1.000e+00
Mid2	350	350	3.947e-02	-6.501e-01	2.051e+00	-3.189e-04	1.207e+00	1.203e-01	4.231e-01
Spock1	2902	2902	4.057e-01	8.322e-01	9.502e-01	3.611e-03	2.294e+00	3.221e-02	2.065e-01
Ddx19a	469	469	1.060e-01	2.230e+00	1.467e+00	-1.043e-02	2.170e+00	3.723e-02	2.254e-01
Dlg2	5752	5752	4.070e-01	-7.632e-01	6.564e-01	-1.631e-03	3.272e+00	1.053e-02	9.835e-02
Commd6	786	786	2.022e-01	3.338e+00	5.121e-01	-3.013e-03	-2.724e-01	1.000e+00	1.000e+00
Mettl6	415	415	8.056e-02	1.404e+00	1.805e+00	-5.974e-03	1.198e-02	8.770e-01	1.000e+00
Sort1	1335	1335	2.857e-01	2.147e+00	7.699e-01	-1.574e-03	3.658e-01	3.924e-01	8.118e-01
Plcxd2	1174	1174	2.443e-01	2.731e+00	5.361e-01	5.493e-03	5.719e-02	7.352e-01	1.000e+00
B3gat1	1531	1531	2.873e-01	2.975e+00	5.369e-01	-4.583e-03	1.521e-01	5.813e-01	1.000e+00
Cenpt	572	572	1.438e-01	3.055e+00	5.230e-01	1.908e-03	1.104e-01	6.384e-01	1.000e+00
Stk4	733	733	1.402e-01	1.605e+00	1.745e+00	-5.068e-03	8.148e-01	2.018e-01	5.751e-01
Setd1a	547	547	1.451e-01	2.945e+00	5.250e-01	6.996e-03	6.081e-01	2.701e-01	6.743e-01
Smurf1	1037	1037	2.267e-01	1.948e+00	1.013e+00	-2.516e-04	4.097e-01	3.654e-01	7.860e-01
Rfng	1543	1543	3.676e-01	4.205e+00	3.171e-01	4.757e-03	-1.522e+00	1.000e+00	1.000e+00
Prpf19	3776	3776	6.628e-01	4.646e+00	2.888e-01	2.309e-03	-8.336e-01	1.000e+00	1.000e+00
Bcl7b	508	508	1.308e-01	3.254e+00	5.093e-01	-7.765e-03	1.881e-01	5.396e-01	9.749e-01
Fam91a1	1044	1044	2.410e-01	2.742e+00	6.191e-01	-5.332e-04	-6.173e-01	1.000e+00	1.000e+00
Rgs7bp	916	916	7.110e-02	-7.181e-01	1.548e+00	-1.284e-02	7.919e+00	6.904e-05	3.225e-03
Rnf44	1502	1502	3.434e-01	3.743e+00	3.708e-01	1.616e-03	-3.106e-01	1.000e+00	1.000e+00
Gtf2h5	3523	3523	6.155e-01	3.789e+00	4.798e-01	-4.000e-03	2.624e-01	4.688e-01	8.861e-01
Fam162a	738	738	1.778e-01	2.708e+00	1.145e+00	-4.721e-03	7.457e-01	2.220e-01	6.100e-01
Park2	2116	2116	1.207e-02	-3.407e+00	3.896e-01	-1.179e-02	2.039e+00	4.343e-02	2.407e-01
Cbx1	1829	1829	7.958e-02	-1.974e+00	1.249e+00	-2.993e-03	1.574e+00	7.600e-02	3.500e-01
Elp4	477	477	2.870e-02	-1.485e+00	1.270e+00	-6.908e-03	2.325e+00	3.104e-02	2.015e-01
Slu7	748	748	1.846e-01	2.988e+00	6.460e-01	8.605e-03	4.584e-02	7.621e-01	1.000e+00
Wdfy1	1186	1186	2.616e-01	2.366e+00	7.886e-01	-2.442e-03	1.518e-01	5.816e-01	1.000e+00
Dicer1	954	954	2.166e-01	2.599e+00	1.142e+00	-6.244e-03	8.781e-01	1.851e-01	5.502e-01
Tpr	846	846	1.654e-01	2.071e+00	1.551e+00	-6.803e-03	1.973e+00	4.696e-02	2.480e-01
Zfp369	502	502	1.132e-01	1.755e+00	1.402e+00	7.288e-03	5.008e-01	3.169e-01	7.147e-01
Laptm4b	1582	1582	7.730e-02	-1.706e+00	1.099e+00	-5.115e-03	2.119e+00	3.951e-02	2.267e-01
Shisa6	381	381	1.631e-03	-3.952e+00	4.366e-01	9.187e-03	7.121e-01	2.327e-01	6.244e-01
Rnf7	1554	1554	3.513e-01	3.724e+00	4.163e-01	3.714e-03	-3.047e-01	1.000e+00	1.000e+00
Col4a5	338	338	2.283e-03	-3.308e+00	4.464e-01	-6.171e-04	-9.749e-01	1.000e+00	1.000e+00
Tbrg4	555	555	1.412e-01	2.827e+00	9.350e-01	-2.102e-03	-2.169e-01	1.000e+00	1.000e+00
March6	2428	2428	4.693e-01	2.400e+00	8.408e-01	3.808e-03	3.468e-01	4.049e-01	8.150e-01
Srp14	2995	2995	5.763e-01	4.580e+00	3.105e-01	3.071e-04	-7.081e-01	1.000e+00	1.000e+00
Tshz3	519	519	6.230e-02	-3.673e-01	1.003e+00	4.499e-03	2.685e-01	4.637e-01	8.815e-01
Mtif2	512	512	1.086e-01	2.201e+00	1.590e+00	-3.784e-03	-5.838e-01	1.000e+00	1.000e+00
Sh3gl2	2217	2217	3.262e-01	6.193e-01	9.047e-01	-1.010e-03	3.802e-01	3.832e-01	8.118e-01
Kntc1	682	682	7.175e-03	-3.413e+00	5.954e-01	2.632e-03	-4.267e-01	1.000e+00	1.000e+00
Akr1a1	8134	8134	8.930e-01	4.039e+00	3.717e-01	4.538e-03	3.060e-01	4.340e-01	8.550e-01
Tmem50a	2654	2654	5.134e-01	4.025e+00	3.439e-01	-1.218e-03	-6.477e-01	1.000e+00	1.000e+00
2310061I04Rik	855	855	2.136e-01	3.338e+00	4.566e-01	5.869e-03	4.446e-02	7.655e-01	1.000e+00
Mcts1	1639	1639	3.591e-01	2.520e+00	6.451e-01	8.298e-03	2.858e+00	1.680e-02	1.519e-01
Slc39a10	625	625	1.412e-01	2.109e+00	8.243e-01	-6.634e-03	6.427e-01	2.569e-01	6.512e-01
Heatr5b	376	376	5.773e-02	2.991e-01	1.504e+00	-6.533e-03	9.416e-01	1.700e-01	5.195e-01
Jph4	4523	4523	6.725e-01	2.955e+00	1.007e+00	2.969e-03	1.713e+00	6.421e-02	3.105e-01
Zfp697	742	742	1.481e-01	1.240e+00	1.231e+00	4.637e-03	3.642e-01	3.934e-01	8.118e-01
Sec61b	1682	1682	3.829e-01	4.024e+00	3.994e-01	-1.799e-03	-1.033e-01	1.000e+00	1.000e+00
Nt5c2	1233	1233	2.296e-01	1.068e+00	8.444e-01	1.270e-03	-7.823e-01	1.000e+00	1.000e+00
Unc5d	1383	1383	7.371e-02	-1.873e+00	1.449e+00	7.822e-04	7.811e-01	2.113e-01	5.957e-01
Hook3	1124	1124	2.260e-01	1.848e+00	9.710e-01	-1.334e-03	4.333e-03	9.258e-01	1.000e+00
Atp6v0b	5128	5128	7.534e-01	4.474e+00	3.158e-01	1.794e-03	-6.082e-01	1.000e+00	1.000e+00
Fam217b	364	364	9.622e-02	3.588e+00	4.965e-01	-5.873e-03	5.521e-01	2.933e-01	6.987e-01
Far1	1859	1859	3.914e-01	3.642e+00	4.432e-01	3.534e-04	-2.742e-01	1.000e+00	1.000e+00
Lta4h	667	667	1.553e-01	2.320e+00	8.551e-01	4.064e-05	-5.498e-01	1.000e+00	1.000e+00
Nkiras2	399	399	1.073e-01	2.773e+00	7.083e-01	4.683e-03	-2.682e+00	1.000e+00	1.000e+00
Dock4	869	869	1.924e-02	-2.607e+00	7.581e-01	-1.895e-03	3.459e-01	4.056e-01	8.150e-01
Cers4	1383	1383	2.782e-01	2.273e+00	5.925e-01	2.404e-03	1.841e-01	5.440e-01	9.757e-01
Pten	1749	1749	3.562e-01	2.370e+00	7.950e-01	2.320e-03	-1.226e-01	1.000e+00	1.000e+00
Maneal	407	407	1.135e-01	3.339e+00	4.059e-01	-2.708e-04	-4.265e+00	1.000e+00	1.000e+00
Tns3	481	481	7.828e-03	-2.935e+00	6.883e-01	1.894e-04	2.826e-01	4.522e-01	8.698e-01
Gk5	1452	1452	3.131e-02	-2.519e+00	1.035e+00	-9.209e-03	3.984e+00	4.761e-03	7.757e-02
Emc3	1088	1088	2.642e-01	3.661e+00	4.398e-01	-9.805e-04	-1.206e+00	1.000e+00	1.000e+00
Chchd4	1091	1091	2.622e-01	3.936e+00	4.356e-01	-6.118e-03	5.320e-01	3.023e-01	7.030e-01
Ssh2	4023	4023	2.045e-01	-1.899e+00	8.611e-01	9.733e-03	2.369e+01	5.852e-12	1.913e-09
Actr3	4240	4240	6.849e-01	3.568e+00	4.825e-01	-1.856e-03	2.179e-01	5.092e-01	9.359e-01
Prcp	555	555	5.316e-02	-1.214e+00	1.591e+00	7.192e-03	2.051e+00	4.282e-02	2.407e-01
Pcif1	924	924	1.435e-01	2.397e-01	1.103e+00	7.321e-04	1.161e+00	1.276e-01	4.642e-01
Vcpip1	857	857	1.990e-01	2.766e+00	9.882e-01	2.012e-03	5.925e-01	2.763e-01	6.845e-01
Bhlhe40	551	551	1.145e-01	3.735e+00	8.011e-01	-7.050e-03	8.130e-01	2.023e-01	5.751e-01
Igsf21	821	821	1.089e-01	-3.496e-02	1.343e+00	-8.424e-04	-5.073e-01	1.000e+00	1.000e+00
Tm2d3	754	754	1.941e-01	3.375e+00	5.609e-01	-3.704e-03	-3.281e-01	1.000e+00	1.000e+00
Gps1	935	935	2.485e-01	3.357e+00	3.884e-01	1.524e-02	1.664e+00	6.814e-02	3.183e-01
Dcaf6	1165	1165	2.179e-01	1.091e+00	1.085e+00	4.395e-03	-1.439e-01	1.000e+00	1.000e+00
Amfr	1811	1811	3.783e-01	2.991e+00	1.152e+00	-3.839e-03	1.029e-01	6.501e-01	1.000e+00
Twf1	892	892	2.172e-01	3.697e+00	4.650e-01	-6.070e-03	3.416e-01	4.085e-01	8.150e-01
Arpp19	2810	2810	5.479e-01	4.264e+00	3.175e-01	-2.079e-03	-4.833e-01	1.000e+00	1.000e+00
Fam168a	4103	4103	6.151e-01	2.575e+00	7.568e-01	-2.224e-03	-2.196e-01	1.000e+00	1.000e+00
Exosc10	1104	1104	1.931e-01	8.685e-01	1.249e+00	-1.100e-04	4.872e-01	3.236e-01	7.247e-01
Gskip	406	406	7.371e-02	8.620e-01	1.348e+00	-6.964e-03	1.312e+00	1.052e-01	4.195e-01
Pdzd4	3144	3144	5.551e-01	2.539e+00	1.144e+00	5.150e-03	2.647e+00	2.139e-02	1.568e-01
Kcnk2	3415	3415	1.585e-01	-1.627e+00	1.074e+00	-5.949e-03	6.114e+00	4.709e-04	1.400e-02
Med17	388	388	9.915e-02	2.397e+00	6.121e-01	-4.883e-03	-1.192e-01	1.000e+00	1.000e+00
Slf1	1205	1205	2.322e-01	1.896e+00	1.384e+00	2.378e-03	5.858e-01	2.791e-01	6.862e-01
Rmnd5b	367	367	8.382e-02	2.068e+00	1.418e+00	-4.874e-03	9.021e-02	6.710e-01	1.000e+00
Eif4ebp1	388	388	9.002e-02	2.517e+00	6.897e-01	-8.781e-03	6.589e-01	2.510e-01	6.462e-01
Epb41l4a	612	612	4.892e-02	-9.221e-01	1.235e+00	-7.666e-03	2.667e+00	2.090e-02	1.568e-01
D5Ertd615e	604	604	9.785e-04	-3.900e+00	3.543e-01	2.872e-03	-1.640e+00	1.000e+00	1.000e+00
Zfp408	372	372	9.328e-02	2.785e+00	6.543e-01	3.291e-03	-5.904e-02	1.000e+00	1.000e+00
Ppp2r2a	3938	3938	6.324e-01	3.237e+00	4.244e-01	4.701e-03	1.035e+00	1.502e-01	5.126e-01
Fam171a1	967	967	1.999e-01	1.637e+00	1.060e+00	-5.946e-03	3.644e+00	6.945e-03	1.019e-01
Begain	398	398	9.328e-02	1.502e+00	1.470e+00	9.440e-03	2.199e+00	3.597e-02	2.103e-01
Ust	739	739	6.947e-02	-1.006e+00	1.541e+00	6.050e-04	-1.512e-01	1.000e+00	1.000e+00
Cyr61	1403	1403	1.967e-01	3.781e+00	3.705e-01	1.585e-02	-4.011e-01	1.000e+00	1.000e+00
Gadd45b	1325	1325	2.094e-01	3.583e+00	3.592e-01	1.958e-02	-5.505e-01	1.000e+00	1.000e+00
Pea15a	3158	3158	5.737e-01	3.941e+00	3.480e-01	5.635e-03	-6.168e-02	1.000e+00	1.000e+00
Ssb	1914	1914	3.790e-01	3.947e+00	8.621e-01	-1.057e-02	3.365e+00	9.481e-03	1.107e-01
Klf12	504	504	1.957e-03	-3.551e+00	3.673e-01	-1.433e-03	-4.888e+00	1.000e+00	1.000e+00
Tmem41b	621	621	1.500e-01	1.989e+00	7.129e-01	1.025e-02	2.770e+00	1.858e-02	1.519e-01
Npnt	733	733	1.301e-01	2.513e+00	1.609e+00	-5.771e-03	2.176e-01	5.094e-01	9.359e-01
Gpalpp1	657	657	1.553e-01	2.398e+00	6.876e-01	9.165e-04	-1.317e+00	1.000e+00	1.000e+00
Shisa4	823	823	2.078e-01	3.083e+00	5.991e-01	1.027e-02	6.470e-01	2.553e-01	6.512e-01
Parp8	1283	1283	2.110e-01	1.088e+00	1.512e+00	-4.279e-03	1.972e+00	4.704e-02	2.480e-01
Ptn	29851	29851	9.501e-01	4.534e+00	5.957e-01	-2.228e-03	1.946e+00	4.854e-02	2.480e-01
Tmem56	734	734	6.882e-02	-7.649e-01	1.600e+00	-6.813e-03	1.284e+00	1.091e-01	4.280e-01
Rabl6	1735	1735	3.607e-01	2.603e+00	6.338e-01	4.623e-03	1.184e+00	1.238e-01	4.600e-01
Rpl10	4521	4521	7.361e-01	4.718e+00	2.899e-01	3.720e-03	-1.290e+00	1.000e+00	1.000e+00
Rps27	3053	3053	5.978e-01	4.485e+00	3.335e-01	-6.180e-03	-1.842e+00	1.000e+00	1.000e+00
5031425E22Rik	992	992	1.683e-01	4.901e-01	1.321e+00	7.106e-03	2.721e+00	1.965e-02	1.567e-01
Naa10	897	897	2.218e-01	3.028e+00	8.235e-01	-6.227e-03	6.809e-01	2.432e-01	6.421e-01
Ndrg3	3745	3745	6.145e-01	2.883e+00	6.311e-01	4.444e-03	1.713e+00	6.417e-02	3.105e-01
Maip1	551	551	1.344e-01	2.906e+00	6.225e-01	-3.863e-03	1.446e-01	5.908e-01	1.000e+00
Lrp5	544	544	6.849e-03	-3.380e+00	6.367e-01	5.548e-03	6.745e-01	2.455e-01	6.421e-01
Tmem237	593	593	1.406e-01	2.512e+00	7.241e-01	-2.463e-03	-1.343e-01	1.000e+00	1.000e+00
Rab30	598	598	1.184e-01	1.131e+00	9.981e-01	1.306e-03	-6.205e-01	1.000e+00	1.000e+00
Kdm2a	1304	1304	2.449e-01	1.605e+00	1.372e+00	-1.199e-03	1.670e+00	6.758e-02	3.183e-01
Mrpl27	526	526	1.383e-01	2.664e+00	6.812e-01	7.285e-03	1.666e-01	5.638e-01	9.858e-01
Kcnb2	996	996	5.936e-02	-1.877e+00	1.246e+00	5.729e-03	1.429e+00	9.097e-02	3.966e-01
Kcnj4	477	477	1.217e-01	2.251e+00	1.401e+00	1.576e-02	4.023e+00	4.563e-03	7.757e-02
Kdelr2	502	502	1.259e-01	2.658e+00	8.847e-01	7.756e-03	6.795e-01	2.437e-01	6.421e-01
Palm2	790	790	1.050e-01	2.825e-01	1.347e+00	-1.060e-02	4.715e+00	2.134e-03	4.552e-02
Sdhc	2247	2247	4.631e-01	4.064e+00	1.260e+00	-2.966e-03	1.169e-01	6.287e-01	1.000e+00
Coasy	649	649	1.703e-01	3.900e+00	3.577e-01	2.399e-03	-2.335e+00	1.000e+00	1.000e+00
Mrpl38	588	588	1.380e-01	2.097e+00	1.503e+00	8.034e-03	1.034e+00	1.505e-01	5.126e-01
Ppm1h	1351	1351	1.875e-01	9.965e-02	1.186e+00	1.280e-03	1.444e+00	8.920e-02	3.942e-01
